Periode;Jahr;Halbjahr;Quartal;Monat;Tag;Indikator;Einheit;Status;Produzent;Region / Geschäftspartner;Datentyp;Werte;Sortierkriterium des Indikators
Jahr;2016;;;;;Exportquote im weiteren Sinn;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;52,7;AB000C017D007
Jahr;2016;;;;;Sparquote private Haushalte inkl. Priv. Dienste ohne Erwerbstätigkeit;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;8,1;AB000C017D008
Jahr;2016;;;;;Bildungsquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;5,0;AB000C017D009
Jahr;2016;;;;;Gesundheitsquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;11,1;AB000C017D010
Jahr;2016;;;;;Sozialquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;29,7;AB000C017D011
Jahr;2016;;;;;Abgabenquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;42,9;AB000C017D012
Jahr;2016;;;;;Bereinigte Lohnquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;69,6;AB000C017D013
Jahr;2016;;;;;Bruttoinlandsprodukt real, auf VJ-Preisbasis RJ2015,Veränd.zum VJ in %;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,1;AB000C018D012
Jahr;2016;;;;;Lohnstückkosten - Sachgütererzeugung Österreich, Ver. zum Vorjahr in %;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;-1,1;AB003C000
Jahr;2016;;;;;Lohnstückkosten - Sachgütererzeugung Österr./Deutschland,Ver.z.Vj in%;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;0,2;AB003C001
Jahr;2016;;;;;Lohnstückkosten in d. Gesamtwirtschaft, 10=100 Veränd. z.Vorjahr in %;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,6;AB004C008
Jahr;2016;;;;;Beschäftigungsquote (15-64) - insgesamt, Definition EU;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;71,5;AB006
Jahr;2016;;;;;Arbeitslosenquote laut Eurostat, SA disc;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;6,5;AB016C027
Jahr;2017;;;;;BIP je Einwohner, nominell;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;41761;AB000C000D010
Jahr;2017;;;;;BIP je Erwerbstätigen, nominell;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;78650;AB000C000D011
Jahr;2017;;;;;BIP je Einwohner, real, auf VJ-Preisbasis - RJ2015;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;40621;AB000C001D010
Jahr;2017;;;;;BIP je Erwerbstätigen, real, auf VJ-Preisbasis - RJ2015;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;76502;AB000C001D011
Jahr;2017;;;;;Bruttolöhne und -Gehälter je Vollzeitäquivalent monatlich, nominell;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;3673;AB000C011D000E006
Jahr;2017;;;;;Nettolöhne und -Gehälter je Vollzeitäquivalent monatlich, nominell;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2591;AB000C011D000E011
Jahr;2017;;;;;Forschungsquote (ESVG 2010);Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;3,1;AB000C017D000
Jahr;2017;;;;;Leistungsbilanzquote ;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,3;AB000C017D001
Jahr;2017;;;;;Private Konsumquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;52,1;AB000C017D002
Jahr;2017;;;;;Investitionsquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;25,0;AB000C017D003
Jahr;2017;;;;;Warenimportquote (im engeren Sinn);Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;37,8;AB000C017D004
Jahr;2017;;;;;Importquote im weiteren Sinn;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;51,2;AB000C017D005
Jahr;2017;;;;;Warenexportquote (im engeren Sinn);Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;38,1;AB000C017D006
Jahr;2017;;;;;Exportquote im weiteren Sinn;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;54,3;AB000C017D007
Jahr;2017;;;;;Sparquote private Haushalte inkl. Priv. Dienste ohne Erwerbstätigkeit;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;7,1;AB000C017D008
Jahr;2017;;;;;Bildungsquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;4,9;AB000C017D009
Jahr;2017;;;;;Gesundheitsquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;11,1;AB000C017D010
Jahr;2017;;;;;Sozialquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;29,3;AB000C017D011
Jahr;2017;;;;;Abgabenquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;42,9;AB000C017D012
Jahr;2017;;;;;Bereinigte Lohnquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;70,5;AB000C017D013
Jahr;2017;;;;;Bruttoinlandsprodukt real, auf VJ-Preisbasis RJ2015,Veränd.zum VJ in %;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,3;AB000C018D012
Jahr;2017;;;;;Lohnstückkosten - Sachgütererzeugung Österreich, Ver. zum Vorjahr in %;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;-0,6;AB003C000
Jahr;2017;;;;;Lohnstückkosten - Sachgütererzeugung Österr./Deutschland,Ver.z.Vj in%;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;0,3;AB003C001
Jahr;2017;;;;;Lohnstückkosten in d. Gesamtwirtschaft, 10=100 Veränd. z.Vorjahr in %;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,0;AB004C008
Jahr;2017;;;;;Beschäftigungsquote (15-64) - insgesamt, Definition EU;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;72,2;AB006
Jahr;2017;;;;;Arbeitslosenquote laut Eurostat, SA disc;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;5,9;AB016C027
Jahr;2018;;;;;BIP je Einwohner, nominell;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;43364;AB000C000D010
Jahr;2018;;;;;BIP je Erwerbstätigen, nominell;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;80559;AB000C000D011
Jahr;2018;;;;;BIP je Einwohner, real, auf VJ-Preisbasis - RJ2015;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;41429;AB000C001D010
Jahr;2018;;;;;BIP je Erwerbstätigen, real, auf VJ-Preisbasis - RJ2015;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;76966;AB000C001D011
Jahr;2018;;;;;Bruttolöhne und -Gehälter je Vollzeitäquivalent monatlich, nominell;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;3765;AB000C011D000E006
Jahr;2018;;;;;Nettolöhne und -Gehälter je Vollzeitäquivalent monatlich, nominell;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2643;AB000C011D000E011
Jahr;2018;;;;;Forschungsquote (ESVG 2010);Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;3,1;AB000C017D000
Jahr;2018;;;;;Leistungsbilanzquote ;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;0,8;AB000C017D001
Jahr;2018;;;;;Private Konsumquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;51,4;AB000C017D002
Jahr;2018;;;;;Investitionsquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;25,9;AB000C017D003
Jahr;2018;;;;;Warenimportquote (im engeren Sinn);Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;38,5;AB000C017D004
Jahr;2018;;;;;Importquote im weiteren Sinn;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;52,7;AB000C017D005
Jahr;2018;;;;;Warenexportquote (im engeren Sinn);Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;38,9;AB000C017D006
Jahr;2018;;;;;Exportquote im weiteren Sinn;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;55,7;AB000C017D007
Jahr;2018;;;;;Sparquote private Haushalte inkl. Priv. Dienste ohne Erwerbstätigkeit;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;7,7;AB000C017D008
Jahr;2018;;;;;Bildungsquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;4,8;AB000C017D009
Jahr;2018;;;;;Gesundheitsquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;11,1;AB000C017D010
Jahr;2018;;;;;Sozialquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;29,1;AB000C017D011
Jahr;2018;;;;;Abgabenquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;43,3;AB000C017D012
Jahr;2018;;;;;Bereinigte Lohnquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;70,4;AB000C017D013
Jahr;2018;;;;;Bruttoinlandsprodukt real, auf VJ-Preisbasis RJ2015,Veränd.zum VJ in %;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,5;AB000C018D012
Jahr;2018;;;;;Lohnstückkosten - Sachgütererzeugung Österreich, Ver. zum Vorjahr in %;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,7;AB003C000
Jahr;2018;;;;;Lohnstückkosten - Sachgütererzeugung Österr./Deutschland,Ver.z.Vj in%;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;-1,1;AB003C001
Jahr;2018;;;;;Lohnstückkosten in d. Gesamtwirtschaft, 10=100 Veränd. z.Vorjahr in %;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,2;AB004C008
Jahr;2018;;;;;Beschäftigungsquote (15-64) - insgesamt, Definition EU;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;73,0;AB006
Jahr;2018;;;;;Arbeitslosenquote laut Eurostat, SA disc;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;5,2;AB016C027
Jahr;2019;;;;;BIP je Einwohner, nominell;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;44573;AB000C000D010
Jahr;2019;;;;;BIP je Erwerbstätigen, nominell;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;82083;AB000C000D011
Jahr;2019;;;;;BIP je Einwohner, real, auf VJ-Preisbasis - RJ2015;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;41967;AB000C001D010
Jahr;2019;;;;;BIP je Erwerbstätigen, real, auf VJ-Preisbasis - RJ2015;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;77283;AB000C001D011
Jahr;2019;;;;;Bruttolöhne und -Gehälter je Vollzeitäquivalent monatlich, nominell;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;3869;AB000C011D000E006
Jahr;2019;;;;;Nettolöhne und -Gehälter je Vollzeitäquivalent monatlich, nominell;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2718;AB000C011D000E011
Jahr;2019;;;;;Forschungsquote (ESVG 2010);Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;3,1;AB000C017D000
Jahr;2019;;;;;Leistungsbilanzquote ;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,4;AB000C017D001
Jahr;2019;;;;;Private Konsumquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;51,0;AB000C017D002
Jahr;2019;;;;;Investitionsquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;25,5;AB000C017D003
Jahr;2019;;;;;Warenimportquote (im engeren Sinn);Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;37,4;AB000C017D004
Jahr;2019;;;;;Importquote im weiteren Sinn;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;52,3;AB000C017D005
Jahr;2019;;;;;Warenexportquote (im engeren Sinn);Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;38,5;AB000C017D006
Jahr;2019;;;;;Exportquote im weiteren Sinn;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;55,9;AB000C017D007
Jahr;2019;;;;;Sparquote private Haushalte inkl. Priv. Dienste ohne Erwerbstätigkeit;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;7,2;AB000C017D008
Jahr;2019;;;;;Bildungsquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;4,8;AB000C017D009
Jahr;2019;;;;;Gesundheitsquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;11,2;AB000C017D010
Jahr;2019;;;;;Sozialquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;29,3;AB000C017D011
Jahr;2019;;;;;Abgabenquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;43,5;AB000C017D012
Jahr;2019;;;;;Bereinigte Lohnquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;70,4;AB000C017D013
Jahr;2019;;;;;Bruttoinlandsprodukt real, auf VJ-Preisbasis RJ2015,Veränd.zum VJ in %;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,8;AB000C018D012
Jahr;2019;;;;;Lohnstückkosten - Sachgütererzeugung Österreich, Ver. zum Vorjahr in %;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;3,4;AB003C000
Jahr;2019;;;;;Lohnstückkosten - Sachgütererzeugung Österr./Deutschland,Ver.z.Vj in%;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;-0,8;AB003C001
Jahr;2019;;;;;Lohnstückkosten in d. Gesamtwirtschaft, 10=100 Veränd. z.Vorjahr in %;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,3;AB004C008
Jahr;2019;;;;;Beschäftigungsquote (15-64) - insgesamt, Definition EU;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;73,6;AB006
Jahr;2019;;;;;Arbeitslosenquote laut Eurostat, SA disc;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;4,8;AB016C027
Jahr;2020;;;;;BIP je Einwohner, nominell;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;42652;AB000C000D010
Jahr;2020;;;;;BIP je Erwerbstätigen, nominell;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;80449;AB000C000D011
Jahr;2020;;;;;BIP je Einwohner, real, auf VJ-Preisbasis - RJ2015;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;39142;AB000C001D010
Jahr;2020;;;;;BIP je Erwerbstätigen, real, auf VJ-Preisbasis - RJ2015;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;73829;AB000C001D011
Jahr;2020;;;;;Bruttolöhne und -Gehälter je Vollzeitäquivalent monatlich, nominell;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;3932;AB000C011D000E006
Jahr;2020;;;;;Nettolöhne und -Gehälter je Vollzeitäquivalent monatlich, nominell;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2784;AB000C011D000E011
Jahr;2020;;;;;Forschungsquote (ESVG 2010);Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;3,2;AB000C017D000
Jahr;2020;;;;;Leistungsbilanzquote ;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;3,4;AB000C017D001
Jahr;2020;;;;;Private Konsumquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;49,6;AB000C017D002
Jahr;2020;;;;;Investitionsquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;25,7;AB000C017D003
Jahr;2020;;;;;Warenimportquote (im engeren Sinn);Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;35,4;AB000C017D004
Jahr;2020;;;;;Importquote im weiteren Sinn;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;48,3;AB000C017D005
Jahr;2020;;;;;Warenexportquote (im engeren Sinn);Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;36,6;AB000C017D006
Jahr;2020;;;;;Exportquote im weiteren Sinn;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;51,7;AB000C017D007
Jahr;2020;;;;;Sparquote private Haushalte inkl. Priv. Dienste ohne Erwerbstätigkeit;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;13,6;AB000C017D008
Jahr;2020;;;;;Bildungsquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;5,0;AB000C017D009
Jahr;2020;;;;;Gesundheitsquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;12,0;AB000C017D010
Jahr;2020;;;;;Sozialquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;34,0;AB000C017D011
Jahr;2020;;;;;Abgabenquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;42,9;AB000C017D012
Jahr;2020;;;;;Bereinigte Lohnquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;69,7;AB000C017D013
Jahr;2020;;;;;Bruttoinlandsprodukt real, auf VJ-Preisbasis RJ2015,Veränd.zum VJ in %;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;-6,3;AB000C018D012
Jahr;2020;;;;;Lohnstückkosten - Sachgütererzeugung Österreich, Ver. zum Vorjahr in %;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;6,0;AB003C000
Jahr;2020;;;;;Lohnstückkosten - Sachgütererzeugung Österr./Deutschland,Ver.z.Vj in%;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2,7;AB003C001
Jahr;2020;;;;;Lohnstückkosten in d. Gesamtwirtschaft, 10=100 Veränd. z.Vorjahr in %;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;6,9;AB004C008
Jahr;2020;;;;;Beschäftigungsquote (15-64) - insgesamt, Definition EU;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;72,4;AB006
Jahr;2020;;;;;Arbeitslosenquote laut Eurostat, SA disc;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;6,0;AB016C027
Jahr;2021;;;;;BIP je Einwohner, nominell;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;45381;AB000C000D010
Jahr;2021;;;;;BIP je Erwerbstätigen, nominell;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;83897;AB000C000D011
Jahr;2021;;;;;BIP je Einwohner, real, auf VJ-Preisbasis - RJ2015;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;40860;AB000C001D010
Jahr;2021;;;;;BIP je Erwerbstätigen, real, auf VJ-Preisbasis - RJ2015;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;75539;AB000C001D011
Jahr;2021;;;;;Bruttolöhne und -Gehälter je Vollzeitäquivalent monatlich, nominell;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;4068;AB000C011D000E006
Jahr;2021;;;;;Nettolöhne und -Gehälter je Vollzeitäquivalent monatlich, nominell;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;2859;AB000C011D000E011
Jahr;2021;;;;;Forschungsquote (ESVG 2010);Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;3,3;AB000C017D000
Jahr;2021;;;;;Leistungsbilanzquote ;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;1,7;AB000C017D001
Jahr;2021;;;;;Private Konsumquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;49,6;AB000C017D002
Jahr;2021;;;;;Investitionsquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;27,7;AB000C017D003
Jahr;2021;;;;;Warenimportquote (im engeren Sinn);Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;41,2;AB000C017D004
Jahr;2021;;;;;Importquote im weiteren Sinn;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;55,1;AB000C017D005
Jahr;2021;;;;;Warenexportquote (im engeren Sinn);Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;41,1;AB000C017D006
Jahr;2021;;;;;Exportquote im weiteren Sinn;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;56,0;AB000C017D007
Jahr;2021;;;;;Sparquote private Haushalte inkl. Priv. Dienste ohne Erwerbstätigkeit;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;11,4;AB000C017D008
Jahr;2021;;;;;Bildungsquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;4,9;AB000C017D009
Jahr;2021;;;;;Gesundheitsquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;12,8;AB000C017D010
Jahr;2021;;;;;Sozialquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;32,9;AB000C017D011
Jahr;2021;;;;;Abgabenquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;44,0;AB000C017D012
Jahr;2021;;;;;Bereinigte Lohnquote;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;68,6;AB000C017D013
Jahr;2021;;;;;Bruttoinlandsprodukt real, auf VJ-Preisbasis RJ2015,Veränd.zum VJ in %;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;4,8;AB000C018D012
Jahr;2021;;;;;Lohnstückkosten - Sachgütererzeugung Österreich, Ver. zum Vorjahr in %;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;-7,4;AB003C000
Jahr;2021;;;;;Lohnstückkosten - Sachgütererzeugung Österr./Deutschland,Ver.z.Vj in%;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;-0,4;AB003C001
Jahr;2021;;;;;Lohnstückkosten in d. Gesamtwirtschaft, 10=100 Veränd. z.Vorjahr in %;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;0,3;AB004C008
Jahr;2021;;;;;Beschäftigungsquote (15-64) - insgesamt, Definition EU;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;72,4;AB006
Jahr;2021;;;;;Arbeitslosenquote laut Eurostat, SA disc;Prozent;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;6,2;AB016C027
