Periode;Jahr;Halbjahr;Quartal;Monat;Tag;Indikator;Einheit;Status;Produzent;Region / Geschäftspartner;Datentyp;Werte;Sortierkriterium des Indikators
Jahr;2011;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Vereinigtes Königreich;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;27724;AB012C029
Jahr;2011;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Norwegen;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;46539;AB012C030
Jahr;2011;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Schweiz;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;42837;AB012C031
Jahr;2011;;;;;Bruttoinlandsprodukt pro Kopf, KKS, USA;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;37218;AB012C032
Jahr;2011;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Japan;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;27005;AB012C033
Jahr;2012;;;;;Bruttoinlandsprodukt pro Kopf, KKS, EU-27;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;25770;AB012C000
Jahr;2012;;;;;Bruttoinlandsprodukt pro Kopf, KKS, EA;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;27730;AB012C001
Jahr;2012;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Belgien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;31226;AB012C002
Jahr;2012;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Zypern;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;23571;AB012C003
Jahr;2012;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Deutschland;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;32015;AB012C004
Jahr;2012;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Irland;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;34190;AB012C005
Jahr;2012;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Griechenland;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;18393;AB012C006
Jahr;2012;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Spanien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;23424;AB012C007
Jahr;2012;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Frankreich;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;27824;AB012C008
Jahr;2012;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Italien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;26648;AB012C009
Jahr;2012;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Luxemburg;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;71278;AB012C010
Jahr;2012;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Niederlande;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;34904;AB012C011
Jahr;2012;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Malta;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;22345;AB012C012
Jahr;2012;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Österreich;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;34317;AB012C013
Jahr;2012;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Portugal;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;19521;AB012C014
Jahr;2012;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Slowenien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;21448;AB012C015
Jahr;2012;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Finnland;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;30179;AB012C016
Jahr;2012;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Bulgarien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;12055;AB012C017
Jahr;2012;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Dänemark;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;33085;AB012C018
Jahr;2012;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Tschechische Republik;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;21604;AB012C019
Jahr;2012;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Estland;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;19158;AB012C020
Jahr;2012;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Lettland;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;15725;AB012C021
Jahr;2012;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Litauen;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;18240;AB012C022
Jahr;2012;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Ungarn;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;17180;AB012C023
Jahr;2012;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Polen;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;17204;AB012C024
Jahr;2012;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Rumänien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;14625;AB012C025
Jahr;2012;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Kroatien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;15892;AB012C026
Jahr;2012;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Schweden;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;33545;AB012C027
Jahr;2012;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Slowakische Republik;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;19936;AB012C028
Jahr;2012;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Vereinigtes Königreich;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;28309;AB012C029
Jahr;2012;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Norwegen;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;48561;AB012C030
Jahr;2012;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Schweiz;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;43889;AB012C031
Jahr;2012;;;;;Bruttoinlandsprodukt pro Kopf, KKS, USA;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;38133;AB012C032
Jahr;2012;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Japan;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;27791;AB012C033
Jahr;2013;;;;;Bruttoinlandsprodukt pro Kopf, KKS, EU-27;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;26014;AB012C000
Jahr;2013;;;;;Bruttoinlandsprodukt pro Kopf, KKS, EA;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;28004;AB012C001
Jahr;2013;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Belgien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;31515;AB012C002
Jahr;2013;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Zypern;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;21975;AB012C003
Jahr;2013;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Deutschland;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;32468;AB012C004
Jahr;2013;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Irland;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;34520;AB012C005
Jahr;2013;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Griechenland;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;18753;AB012C006
Jahr;2013;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Spanien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;23426;AB012C007
Jahr;2013;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Frankreich;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;28525;AB012C008
Jahr;2013;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Italien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;26172;AB012C009
Jahr;2013;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Luxemburg;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;72567;AB012C010
Jahr;2013;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Niederlande;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;35535;AB012C011
Jahr;2013;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Malta;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;23345;AB012C012
Jahr;2013;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Österreich;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;34592;AB012C013
Jahr;2013;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Portugal;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;20159;AB012C014
Jahr;2013;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Slowenien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;21634;AB012C015
Jahr;2013;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Finnland;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;29942;AB012C016
Jahr;2013;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Bulgarien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;12015;AB012C017
Jahr;2013;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Dänemark;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;33731;AB012C018
Jahr;2013;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Tschechische Republik;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;22247;AB012C019
Jahr;2013;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Estland;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;19786;AB012C020
Jahr;2013;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Lettland;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;16336;AB012C021
Jahr;2013;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Litauen;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;19283;AB012C022
Jahr;2013;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Ungarn;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;17714;AB012C023
Jahr;2013;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Polen;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;17339;AB012C024
Jahr;2013;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Rumänien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;14196;AB012C025
Jahr;2013;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Kroatien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;16039;AB012C026
Jahr;2013;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Schweden;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;33420;AB012C027
Jahr;2013;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Slowakische Republik;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;20221;AB012C028
Jahr;2013;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Vereinigtes Königreich;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;28842;AB012C029
Jahr;2013;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Norwegen;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;48618;AB012C030
Jahr;2013;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Schweiz;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;44493;AB012C031
Jahr;2013;;;;;Bruttoinlandsprodukt pro Kopf, KKS, USA;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;38415;AB012C032
Jahr;2013;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Japan;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;28457;AB012C033
Jahr;2014;;;;;Bruttoinlandsprodukt pro Kopf, KKS, EU-27;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;26582;AB012C000
Jahr;2014;;;;;Bruttoinlandsprodukt pro Kopf, KKS, EA;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;28544;AB012C001
Jahr;2014;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Belgien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;32197;AB012C002
Jahr;2014;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Zypern;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;21621;AB012C003
Jahr;2014;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Deutschland;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;33689;AB012C004
Jahr;2014;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Irland;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;36760;AB012C005
Jahr;2014;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Griechenland;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;19080;AB012C006
Jahr;2014;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Spanien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;24048;AB012C007
Jahr;2014;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Frankreich;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;28767;AB012C008
Jahr;2014;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Italien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;26139;AB012C009
Jahr;2014;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Luxemburg;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;75184;AB012C010
Jahr;2014;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Niederlande;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;35281;AB012C011
Jahr;2014;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Malta;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;24648;AB012C012
Jahr;2014;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Österreich;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;34980;AB012C013
Jahr;2014;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Portugal;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;20597;AB012C014
Jahr;2014;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Slowenien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;22123;AB012C015
Jahr;2014;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Finnland;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;29918;AB012C016
Jahr;2014;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Bulgarien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;12624;AB012C017
Jahr;2014;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Dänemark;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;34329;AB012C018
Jahr;2014;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Tschechische Republik;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;23293;AB012C019
Jahr;2014;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Estland;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;20723;AB012C020
Jahr;2014;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Lettland;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;17062;AB012C021
Jahr;2014;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Litauen;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;20197;AB012C022
Jahr;2014;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Ungarn;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;18411;AB012C023
Jahr;2014;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Polen;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;17919;AB012C024
Jahr;2014;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Rumänien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;14780;AB012C025
Jahr;2014;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Kroatien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;16107;AB012C026
Jahr;2014;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Schweden;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;33813;AB012C027
Jahr;2014;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Slowakische Republik;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;20803;AB012C028
Jahr;2014;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Vereinigtes Königreich;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;29582;AB012C029
Jahr;2014;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Norwegen;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;47536;AB012C030
Jahr;2014;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Schweiz;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;45445;AB012C031
Jahr;2014;;;;;Bruttoinlandsprodukt pro Kopf, KKS, USA;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;39480;AB012C032
Jahr;2014;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Japan;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;28367;AB012C033
Jahr;2015;;;;;Bruttoinlandsprodukt pro Kopf, KKS, EU-27;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;27502;AB012C000
Jahr;2015;;;;;Bruttoinlandsprodukt pro Kopf, KKS, EA;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;29422;AB012C001
Jahr;2015;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Belgien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;33213;AB012C002
Jahr;2015;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Zypern;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;22948;AB012C003
Jahr;2015;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Deutschland;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;34225;AB012C004
Jahr;2015;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Irland;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;49822;AB012C005
Jahr;2015;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Griechenland;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;19237;AB012C006
Jahr;2015;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Spanien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;25121;AB012C007
Jahr;2015;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Frankreich;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;29351;AB012C008
Jahr;2015;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Italien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;26746;AB012C009
Jahr;2015;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Luxemburg;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;77564;AB012C010
Jahr;2015;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Niederlande;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;36151;AB012C011
Jahr;2015;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Malta;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;26965;AB012C012
Jahr;2015;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Österreich;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;35902;AB012C013
Jahr;2015;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Portugal;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;21322;AB012C014
Jahr;2015;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Slowenien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;22739;AB012C015
Jahr;2015;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Finnland;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;30545;AB012C016
Jahr;2015;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Bulgarien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;13217;AB012C017
Jahr;2015;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Dänemark;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;35266;AB012C018
Jahr;2015;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Tschechische Republik;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;24376;AB012C019
Jahr;2015;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Estland;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;21007;AB012C020
Jahr;2015;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Lettland;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;17954;AB012C021
Jahr;2015;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Litauen;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;20728;AB012C022
Jahr;2015;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Ungarn;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;19265;AB012C023
Jahr;2015;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Polen;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;19047;AB012C024
Jahr;2015;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Rumänien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;15540;AB012C025
Jahr;2015;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Kroatien;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;16849;AB012C026
Jahr;2015;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Schweden;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;35299;AB012C027
Jahr;2015;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Slowakische Republik;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;21611;AB012C028
Jahr;2015;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Vereinigtes Königreich;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;30552;AB012C029
Jahr;2015;;;;;Bruttoinlandsprodukt pro Kopf, KKS, Norwegen;Euro;Weder saisonal noch um Arbeitstage bereinigt;Österreich;Insgesamt;Standard, in Einheiten;43651;AB012C030
